"","x"
"1042","https://www.ptt.cc/bbs/HatePolitics/M.1563609267.A.D3C.html"
"1043","https://www.ptt.cc/bbs/HatePolitics/M.1563609276.A.9B0.html"
"1044","https://www.ptt.cc/bbs/HatePolitics/M.1563609333.A.D2D.html"
"1045","https://www.ptt.cc/bbs/HatePolitics/M.1563609755.A.1FD.html"
"1046","https://www.ptt.cc/bbs/HatePolitics/M.1563609764.A.6D2.html"
"1047","https://www.ptt.cc/bbs/HatePolitics/M.1563609831.A.DAF.html"
"1048","https://www.ptt.cc/bbs/HatePolitics/M.1563609985.A.265.html"
"1049","https://www.ptt.cc/bbs/HatePolitics/M.1563610158.A.59C.html"
"1050","https://www.ptt.cc/bbs/HatePolitics/M.1563610435.A.C92.html"
"1051","https://www.ptt.cc/bbs/HatePolitics/M.1563610486.A.D9C.html"
"1052","https://www.ptt.cc/bbs/HatePolitics/M.1563610618.A.2A9.html"
"1053","https://www.ptt.cc/bbs/HatePolitics/M.1563610706.A.590.html"
"1054","https://www.ptt.cc/bbs/HatePolitics/M.1563610763.A.95F.html"
"1055","https://www.ptt.cc/bbs/HatePolitics/M.1563610882.A.C1C.html"
"1056","https://www.ptt.cc/bbs/HatePolitics/M.1563611103.A.611.html"
"1057","https://www.ptt.cc/bbs/HatePolitics/M.1563611400.A.FD7.html"
"1058","https://www.ptt.cc/bbs/HatePolitics/M.1563611498.A.883.html"
"1059","https://www.ptt.cc/bbs/HatePolitics/M.1563611524.A.EFD.html"
"1060","https://www.ptt.cc/bbs/HatePolitics/M.1563611553.A.B29.html"
"1061","https://www.ptt.cc/bbs/HatePolitics/M.1563611626.A.1D7.html"
"1062","https://www.ptt.cc/bbs/HatePolitics/M.1563611651.A.AC3.html"
"1063","https://www.ptt.cc/bbs/HatePolitics/M.1563611651.A.1DD.html"
"1064","https://www.ptt.cc/bbs/HatePolitics/M.1563611665.A.337.html"
"1065","https://www.ptt.cc/bbs/HatePolitics/M.1563611703.A.4E5.html"
"1066","https://www.ptt.cc/bbs/HatePolitics/M.1563611791.A.E7D.html"
"1067","https://www.ptt.cc/bbs/HatePolitics/M.1563611872.A.931.html"
"1068","https://www.ptt.cc/bbs/HatePolitics/M.1563612029.A.392.html"
"1069","https://www.ptt.cc/bbs/HatePolitics/M.1563612082.A.900.html"
"1070","https://www.ptt.cc/bbs/HatePolitics/M.1563612133.A.941.html"
"1071","https://www.ptt.cc/bbs/HatePolitics/M.1563612178.A.FF9.html"
"1072","https://www.ptt.cc/bbs/HatePolitics/M.1563612308.A.0F0.html"
"1073","https://www.ptt.cc/bbs/HatePolitics/M.1563612368.A.E22.html"
"1074","https://www.ptt.cc/bbs/HatePolitics/M.1563612393.A.1D1.html"
"1075","https://www.ptt.cc/bbs/HatePolitics/M.1563612403.A.B3C.html"
"1076","https://www.ptt.cc/bbs/HatePolitics/M.1563612449.A.FCC.html"
"1077","https://www.ptt.cc/bbs/HatePolitics/M.1563612530.A.3B6.html"
"1078","https://www.ptt.cc/bbs/HatePolitics/M.1563612787.A.333.html"
"1079","https://www.ptt.cc/bbs/HatePolitics/M.1563612813.A.E34.html"
"1080","https://www.ptt.cc/bbs/HatePolitics/M.1563612927.A.9D2.html"
"1081","https://www.ptt.cc/bbs/HatePolitics/M.1563612976.A.5CF.html"
"1082","https://www.ptt.cc/bbs/HatePolitics/M.1563613037.A.D87.html"
"1083","https://www.ptt.cc/bbs/HatePolitics/M.1563613050.A.17D.html"
"1084","https://www.ptt.cc/bbs/HatePolitics/M.1563613377.A.6DC.html"
"1085","https://www.ptt.cc/bbs/HatePolitics/M.1563613427.A.254.html"
"1086","https://www.ptt.cc/bbs/HatePolitics/M.1563613462.A.531.html"
"1087","https://www.ptt.cc/bbs/HatePolitics/M.1563613629.A.922.html"
"1088","https://www.ptt.cc/bbs/HatePolitics/M.1563613674.A.47B.html"
"1089","https://www.ptt.cc/bbs/HatePolitics/M.1563613690.A.9C0.html"
"1090","https://www.ptt.cc/bbs/HatePolitics/M.1563613814.A.88B.html"
"1091","https://www.ptt.cc/bbs/HatePolitics/M.1563613825.A.236.html"
"1092","https://www.ptt.cc/bbs/HatePolitics/M.1563613878.A.29E.html"
"1093","https://www.ptt.cc/bbs/HatePolitics/M.1563613886.A.8F7.html"
"1094","https://www.ptt.cc/bbs/HatePolitics/M.1563614409.A.013.html"
"1095","https://www.ptt.cc/bbs/HatePolitics/M.1563614453.A.A0D.html"
"1096","https://www.ptt.cc/bbs/HatePolitics/M.1563614475.A.7D5.html"
"1097","https://www.ptt.cc/bbs/HatePolitics/M.1563614527.A.CAA.html"
"1098","https://www.ptt.cc/bbs/HatePolitics/M.1563614598.A.6AC.html"
"1099","https://www.ptt.cc/bbs/HatePolitics/M.1563614601.A.49B.html"
"1100","https://www.ptt.cc/bbs/HatePolitics/M.1563614605.A.16E.html"
"1101","https://www.ptt.cc/bbs/HatePolitics/M.1563614671.A.A1B.html"
"1102","https://www.ptt.cc/bbs/HatePolitics/M.1563614750.A.2D4.html"
"1103","https://www.ptt.cc/bbs/HatePolitics/M.1563614784.A.EBA.html"
"1104","https://www.ptt.cc/bbs/HatePolitics/M.1563614845.A.B6F.html"
"1105","https://www.ptt.cc/bbs/HatePolitics/M.1563614877.A.973.html"
"1106","https://www.ptt.cc/bbs/HatePolitics/M.1563615016.A.B40.html"
"1107","https://www.ptt.cc/bbs/HatePolitics/M.1563615027.A.669.html"
"1108","https://www.ptt.cc/bbs/HatePolitics/M.1563615128.A.700.html"
"1109","https://www.ptt.cc/bbs/HatePolitics/M.1563615133.A.B07.html"
"1110","https://www.ptt.cc/bbs/HatePolitics/M.1563615427.A.206.html"
"1111","https://www.ptt.cc/bbs/HatePolitics/M.1563615481.A.54E.html"
"1112","https://www.ptt.cc/bbs/HatePolitics/M.1563615546.A.971.html"
"1113","https://www.ptt.cc/bbs/HatePolitics/M.1563615644.A.F1E.html"
"1114","https://www.ptt.cc/bbs/HatePolitics/M.1563615677.A.BDA.html"
"1115","https://www.ptt.cc/bbs/HatePolitics/M.1563616071.A.5A0.html"
"1116","https://www.ptt.cc/bbs/HatePolitics/M.1563616145.A.514.html"
"1117","https://www.ptt.cc/bbs/HatePolitics/M.1563616192.A.713.html"
"1118","https://www.ptt.cc/bbs/HatePolitics/M.1563616203.A.530.html"
"1119","https://www.ptt.cc/bbs/HatePolitics/M.1563616249.A.AD0.html"
"1120","https://www.ptt.cc/bbs/HatePolitics/M.1563616281.A.992.html"
"1121","https://www.ptt.cc/bbs/HatePolitics/M.1563616308.A.F6E.html"
"1122","https://www.ptt.cc/bbs/HatePolitics/M.1563616412.A.D1E.html"
"1123","https://www.ptt.cc/bbs/HatePolitics/M.1563616452.A.1B1.html"
"1124","https://www.ptt.cc/bbs/HatePolitics/M.1563616506.A.420.html"
"1125","https://www.ptt.cc/bbs/HatePolitics/M.1563616617.A.0B3.html"
"1126","https://www.ptt.cc/bbs/HatePolitics/M.1563616695.A.D48.html"
"1127","https://www.ptt.cc/bbs/HatePolitics/M.1563616780.A.F1E.html"
"1128","https://www.ptt.cc/bbs/HatePolitics/M.1563616993.A.B17.html"
"1129","https://www.ptt.cc/bbs/HatePolitics/M.1563617098.A.2AF.html"
"1130","https://www.ptt.cc/bbs/HatePolitics/M.1563617192.A.928.html"
"1131","https://www.ptt.cc/bbs/HatePolitics/M.1563617219.A.D27.html"
"1132","https://www.ptt.cc/bbs/HatePolitics/M.1563617335.A.2A0.html"
"1133","https://www.ptt.cc/bbs/HatePolitics/M.1563617362.A.B3E.html"
"1134","https://www.ptt.cc/bbs/HatePolitics/M.1563617632.A.E1B.html"
"1135","https://www.ptt.cc/bbs/HatePolitics/M.1563617659.A.91C.html"
"1136","https://www.ptt.cc/bbs/HatePolitics/M.1563617741.A.771.html"
"1137","https://www.ptt.cc/bbs/HatePolitics/M.1563617754.A.6AB.html"
"1138","https://www.ptt.cc/bbs/HatePolitics/M.1563617859.A.705.html"
"1139","https://www.ptt.cc/bbs/HatePolitics/M.1563617908.A.EBA.html"
"1140","https://www.ptt.cc/bbs/HatePolitics/M.1563617911.A.3F6.html"
"1141","https://www.ptt.cc/bbs/HatePolitics/M.1563617965.A.35A.html"
"1142","https://www.ptt.cc/bbs/HatePolitics/M.1563618022.A.93C.html"
"1143","https://www.ptt.cc/bbs/HatePolitics/M.1563618221.A.EEB.html"
"1144","https://www.ptt.cc/bbs/HatePolitics/M.1563618252.A.DFD.html"
"1145","https://www.ptt.cc/bbs/HatePolitics/M.1563618371.A.190.html"
"1146","https://www.ptt.cc/bbs/HatePolitics/M.1563618374.A.B6E.html"
"1147","https://www.ptt.cc/bbs/HatePolitics/M.1563618474.A.9BF.html"
"1148","https://www.ptt.cc/bbs/HatePolitics/M.1563618604.A.B3E.html"
"1149","https://www.ptt.cc/bbs/HatePolitics/M.1563618841.A.DF9.html"
"1150","https://www.ptt.cc/bbs/HatePolitics/M.1563618854.A.C03.html"
"1151","https://www.ptt.cc/bbs/HatePolitics/M.1563618934.A.69C.html"
"1152","https://www.ptt.cc/bbs/HatePolitics/M.1563619114.A.EF5.html"
"1153","https://www.ptt.cc/bbs/HatePolitics/M.1563619128.A.632.html"
"1154","https://www.ptt.cc/bbs/HatePolitics/M.1563619197.A.6AC.html"
"1155","https://www.ptt.cc/bbs/HatePolitics/M.1563619289.A.06B.html"
"1156","https://www.ptt.cc/bbs/HatePolitics/M.1563619371.A.594.html"
"1157","https://www.ptt.cc/bbs/HatePolitics/M.1563619395.A.0A4.html"
"1158","https://www.ptt.cc/bbs/HatePolitics/M.1563619424.A.546.html"
"1159","https://www.ptt.cc/bbs/HatePolitics/M.1563619563.A.30F.html"
"1160","https://www.ptt.cc/bbs/HatePolitics/M.1563619596.A.842.html"
"1161","https://www.ptt.cc/bbs/HatePolitics/M.1563619843.A.040.html"
"1162","https://www.ptt.cc/bbs/HatePolitics/M.1563619908.A.212.html"
"1163","https://www.ptt.cc/bbs/HatePolitics/M.1563620064.A.AE8.html"
"1164","https://www.ptt.cc/bbs/HatePolitics/M.1563620204.A.B0C.html"
"1165","https://www.ptt.cc/bbs/HatePolitics/M.1563620233.A.B92.html"
"1166","https://www.ptt.cc/bbs/HatePolitics/M.1563620237.A.8E2.html"
"1167","https://www.ptt.cc/bbs/HatePolitics/M.1563620529.A.B10.html"
"1168","https://www.ptt.cc/bbs/HatePolitics/M.1563620534.A.F6A.html"
"1169","https://www.ptt.cc/bbs/HatePolitics/M.1563620545.A.F62.html"
"1170","https://www.ptt.cc/bbs/HatePolitics/M.1563620556.A.C77.html"
"1171","https://www.ptt.cc/bbs/HatePolitics/M.1563620625.A.A1A.html"
"1172","https://www.ptt.cc/bbs/HatePolitics/M.1563620674.A.2E7.html"
"1173","https://www.ptt.cc/bbs/HatePolitics/M.1563620743.A.544.html"
"1174","https://www.ptt.cc/bbs/HatePolitics/M.1563620749.A.DEA.html"
"1175","https://www.ptt.cc/bbs/HatePolitics/M.1563620897.A.6B1.html"
"1176","https://www.ptt.cc/bbs/HatePolitics/M.1563621096.A.3C5.html"
"1177","https://www.ptt.cc/bbs/HatePolitics/M.1563621127.A.A1B.html"
"1178","https://www.ptt.cc/bbs/HatePolitics/M.1563621358.A.5D8.html"
"1179","https://www.ptt.cc/bbs/HatePolitics/M.1563621533.A.785.html"
"1180","https://www.ptt.cc/bbs/HatePolitics/M.1563621675.A.B7A.html"
"1181","https://www.ptt.cc/bbs/HatePolitics/M.1563621723.A.393.html"
"1182","https://www.ptt.cc/bbs/HatePolitics/M.1563621750.A.12C.html"
"1183","https://www.ptt.cc/bbs/HatePolitics/M.1563621788.A.0E4.html"
"1184","https://www.ptt.cc/bbs/HatePolitics/M.1563621954.A.32F.html"
"1185","https://www.ptt.cc/bbs/HatePolitics/M.1563621971.A.1CF.html"
"1186","https://www.ptt.cc/bbs/HatePolitics/M.1563622105.A.6E7.html"
"1187","https://www.ptt.cc/bbs/HatePolitics/M.1563622111.A.C5E.html"
"1188","https://www.ptt.cc/bbs/HatePolitics/M.1563622289.A.922.html"
"1189","https://www.ptt.cc/bbs/HatePolitics/M.1563622306.A.AEB.html"
"1190","https://www.ptt.cc/bbs/HatePolitics/M.1563622340.A.088.html"
"1191","https://www.ptt.cc/bbs/HatePolitics/M.1563622416.A.D62.html"
"1192","https://www.ptt.cc/bbs/HatePolitics/M.1563622640.A.7BD.html"
"1193","https://www.ptt.cc/bbs/HatePolitics/M.1563622675.A.411.html"
"1194","https://www.ptt.cc/bbs/HatePolitics/M.1563622838.A.E28.html"
"1195","https://www.ptt.cc/bbs/HatePolitics/M.1563622871.A.617.html"
"1196","https://www.ptt.cc/bbs/HatePolitics/M.1563622890.A.063.html"
"1197","https://www.ptt.cc/bbs/HatePolitics/M.1563622986.A.5FB.html"
"1198","https://www.ptt.cc/bbs/HatePolitics/M.1563623007.A.4D8.html"
"1199","https://www.ptt.cc/bbs/HatePolitics/M.1563623127.A.CA5.html"
"1200","https://www.ptt.cc/bbs/HatePolitics/M.1563623408.A.1EF.html"
"1201","https://www.ptt.cc/bbs/HatePolitics/M.1563623534.A.8D3.html"
"1202","https://www.ptt.cc/bbs/HatePolitics/M.1563623691.A.E97.html"
"1203","https://www.ptt.cc/bbs/HatePolitics/M.1563623747.A.3CA.html"
"1204","https://www.ptt.cc/bbs/HatePolitics/M.1563623751.A.B5E.html"
"1205","https://www.ptt.cc/bbs/HatePolitics/M.1563623787.A.480.html"
"1206","https://www.ptt.cc/bbs/HatePolitics/M.1563624091.A.725.html"
"1207","https://www.ptt.cc/bbs/HatePolitics/M.1563624304.A.8AD.html"
"1208","https://www.ptt.cc/bbs/HatePolitics/M.1563624351.A.B52.html"
"1209","https://www.ptt.cc/bbs/HatePolitics/M.1563624508.A.7BB.html"
"1210","https://www.ptt.cc/bbs/HatePolitics/M.1563624588.A.541.html"
"1211","https://www.ptt.cc/bbs/HatePolitics/M.1563624601.A.963.html"
"1212","https://www.ptt.cc/bbs/HatePolitics/M.1563624621.A.930.html"
"1213","https://www.ptt.cc/bbs/HatePolitics/M.1563624635.A.453.html"
"1214","https://www.ptt.cc/bbs/HatePolitics/M.1563624689.A.93E.html"
"1215","https://www.ptt.cc/bbs/HatePolitics/M.1563624771.A.90A.html"
